slide,source,class,tag,filename,x,y,p_gland_virchow2,p_gland_uni2,p_gland_phikon-v2,p_gland_ensemble
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x35328_y32768_hi.png,35328,32768,0.0028449094,0.009268013,0.026759284,0.012957402
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x67072_y31744_hi.png,67072,31744,0.0010005045,0.01883313,0.021450732,0.013761456
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x65024_y33280_hi.png,65024,33280,0.004133968,0.017712297,0.02017732,0.014007862
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x64000_y33792_hi.png,64000,33792,0.005911069,0.026355354,0.011331755,0.014532726
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x21504_y28160_hi.png,21504,28160,0.010902373,0.02800752,0.00498227,0.014630721
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x15872_y27648_hi.png,15872,27648,0.01150815,0.019419348,0.013848611,0.014925369
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x24576_y28672_hi.png,24576,28672,0.009936418,0.0023231625,0.03461884,0.01562614
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x68096_y30208_hi.png,68096,30208,0.004331502,0.027376488,0.017442483,0.016383491
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x25600_y28160_hi.png,25600,28160,0.0025509123,0.008315779,0.043691058,0.018185915
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x69120_y29696_hi.png,69120,29696,0.010489091,0.004681823,0.041152887,0.0187746
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x32256_y27136_hi.png,32256,27136,0.021287352,0.0025114636,0.032836955,0.01887859
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x19968_y42496_hi.png,19968,42496,0.0014325366,0.02479816,0.03308598,0.019772226
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x25088_y28160_hi.png,25088,28160,0.0008693674,0.009708477,0.04885778,0.019811874
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x67584_y31744_hi.png,67584,31744,0.00818791,0.02931223,0.0226292,0.020043112
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x28672_y27648_hi.png,28672,27648,0.013532149,0.02479816,0.02442309,0.020917801
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x27136_y39936_hi.png,27136,39936,0.0076956474,0.014842418,0.04054074,0.021026269
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x31744_y27648_hi.png,31744,27648,0.016029146,0.034358688,0.013020489,0.021136107
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x36352_y32768_hi.png,36352,32768,0.009859855,0.014281934,0.04054074,0.021560842
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x52224_y33280_hi.png,52224,33280,0.0016484831,0.023153411,0.04054074,0.021780878
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x66560_y32768_hi.png,66560,32768,0.0022872274,0.028436035,0.035144847,0.021956036
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x68608_y29696_hi.png,68608,29696,0.0031236487,0.009708477,0.054198727,0.022343619
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x28672_y28160_hi.png,28672,28160,0.019419348,0.025178842,0.0226292,0.022409132
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x31232_y27648_hi.png,31232,27648,0.035012625,0.020332353,0.012241276,0.02252875
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x14336_y37376_hi.png,14336,37376,0.004905406,0.01665704,0.04672496,0.022762468
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x53248_y26624_hi.png,53248,26624,0.0226292,0.008711384,0.037047174,0.022795921
S14-1069-1-6,hardvote,non-gland,high_conf,S14-1069-1-6_x62976_y33280_hi.png,62976,33280,0.003324437,0.04304285,0.02350945,0.023292245
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x80384_y24064_bd.png,80384,24064,0.967163,0.4965821,0.49975586,0.6545003
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x49152_y26624_bd.png,49152,26624,0.9252299,0.4877039,0.47932085,0.63075155
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x90112_y23552_bd.png,90112,23552,0.9456007,0.44399214,0.49169996,0.6270976
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x30720_y54272_bd.png,30720,54272,0.93439513,0.46311036,0.47709733,0.6248676
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x78336_y37376_bd.png,78336,37376,0.9254997,0.43339685,0.4845935,0.61449665
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x62464_y25600_bd.png,62464,25600,0.9832145,0.43554136,0.41406935,0.6109417
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x12288_y31232_bd.png,12288,31232,0.9764905,0.39268616,0.44972488,0.60630053
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x98304_y29696_bd.png,98304,29696,0.9390248,0.39583457,0.4827339,0.60586447
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x56832_y25600_bd.png,56832,25600,0.9588471,0.45786384,0.38491216,0.60054106
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x47104_y31232_bd.png,47104,31232,0.94699025,0.45810625,0.3963018,0.6004661
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x53248_y35840_bd.png,53248,35840,0.9437636,0.36727032,0.48919848,0.60007745
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x98304_y31744_bd.png,98304,31744,0.9518632,0.38983685,0.45253593,0.59807867
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x32256_y53760_bd.png,32256,53760,0.97887486,0.32594952,0.4775237,0.59411603
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x76288_y20480_bd.png,76288,20480,0.95822614,0.33241877,0.49115083,0.5939319
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x56832_y38400_bd.png,56832,38400,0.896614,0.49951175,0.38421875,0.59344816
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x20480_y36352_bd.png,20480,36352,0.81873685,0.46429428,0.4971924,0.5934078
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x52736_y27136_bd.png,52736,27136,0.8705973,0.49487323,0.40215728,0.58920926
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x57344_y30720_bd.png,57344,30720,0.8494724,0.4565309,0.4511754,0.58572626
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x36864_y30720_bd.png,36864,30720,0.76838577,0.49609384,0.4914559,0.58531183
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x83968_y36864_bd.png,83968,36864,0.49316448,0.7806625,0.47944275,0.58442324
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x16896_y38912_bd.png,16896,38912,0.94966936,0.37731123,0.42560524,0.5841953
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x30720_y52736_bd.png,30720,52736,0.91550726,0.3477586,0.48624006,0.5831686
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x44032_y33792_bd.png,44032,33792,0.9374402,0.4383043,0.37250522,0.5827499
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x59904_y37888_bd.png,59904,37888,0.83973396,0.47563574,0.43038678,0.58191884
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x50688_y27136_bd.png,50688,27136,0.86522406,0.46842587,0.41182032,0.5818234
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x60928_y40448_bd.png,60928,40448,0.85536855,0.4741442,0.41418785,0.5812335
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x87552_y16896_bd.png,87552,16896,0.3974706,0.4450471,0.8998277,0.5807818
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x94208_y30720_bd.png,94208,30720,0.8656789,0.38052872,0.49536145,0.580523
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x98816_y26624_bd.png,98816,26624,0.9838472,0.253861,0.49612436,0.5779442
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x96256_y21504_bd.png,96256,21504,0.79975533,0.4395669,0.48886296,0.5760617
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x40960_y28672_bd.png,40960,28672,0.8098782,0.43962702,0.4745703,0.57469183
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x23552_y43008_bd.png,23552,43008,0.84428066,0.46988514,0.40827674,0.5741475
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x32256_y54272_bd.png,32256,54272,0.8736466,0.43734282,0.40898472,0.5733247
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x13312_y30720_bd.png,13312,30720,0.80685264,0.44715852,0.4653875,0.5731329
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x48640_y32768_bd.png,48640,32768,0.9492946,0.32423538,0.44552955,0.57301986
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x56832_y36352_bd.png,56832,36352,0.8338664,0.37914848,0.49816898,0.5703946
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x56832_y28160_bd.png,56832,28160,0.8349459,0.4946291,0.38121957,0.5702649
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x55296_y35840_bd.png,55296,35840,0.96458924,0.4809662,0.26435834,0.56997126
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x97280_y28672_bd.png,97280,28672,0.93581736,0.30590463,0.46793956,0.56988716
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x32256_y35328_bd.png,32256,35328,0.7406436,0.49853513,0.46441573,0.56786484
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x95744_y22016_bd.png,95744,22016,0.84234506,0.37713915,0.47767597,0.5657201
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x29696_y52736_bd.png,29696,52736,0.8134608,0.491761,0.3918713,0.5656977
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x62464_y40960_bd.png,62464,40960,0.91181,0.49829102,0.2865684,0.56555647
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x87040_y35328_bd.png,87040,35328,0.8494724,0.42720252,0.41679665,0.56449056
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x50176_y32768_bd.png,50176,32768,0.8795612,0.38757443,0.42608276,0.5644061
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x30720_y37376_bd.png,30720,37376,0.7142295,0.49255428,0.48566067,0.5641481
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x54784_y34816_bd.png,54784,34816,0.9908744,0.37983838,0.3174263,0.562713
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x28160_y37376_bd.png,28160,37376,0.4344613,0.8701566,0.3826027,0.56240684
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x58880_y30208_bd.png,58880,30208,0.7442848,0.49780273,0.4450471,0.5623782
S14-1069-1-6,hardvote,non-gland,boundary,S14-1069-1-6_x88064_y13824_bd.png,88064,13824,0.49218813,0.38306418,0.8110782,0.5621102
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x20992_y41984_hi.png,20992,41984,0.9999757,0.9998029,0.9998727,0.9998837
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x35840_y41472_hi.png,35840,41472,0.9999707,0.98934746,0.99029154,0.9932032
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x20480_y41472_hi.png,20480,41472,0.9999678,0.9995197,0.99845123,0.9993129
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x34816_y28160_hi.png,34816,28160,0.9999658,0.9884919,0.9719925,0.9868167
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x19456_y47104_hi.png,19456,47104,0.99996233,0.9896718,0.93721074,0.97561496
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x36352_y40448_hi.png,36352,40448,0.99995995,0.99629277,0.9968273,0.99769336
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x67072_y26112_hi.png,67072,26112,0.9999573,0.7150262,0.92468774,0.87989044
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x20480_y47104_hi.png,20480,47104,0.9999573,0.98527133,0.94891727,0.9780486
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x31744_y42496_hi.png,31744,42496,0.999956,0.9997305,0.99818975,0.9992921
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x20992_y47104_hi.png,20992,47104,0.99995315,0.9635062,0.938124,0.9671945
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x16896_y47104_hi.png,16896,47104,0.9999517,0.9697854,0.937669,0.96913534
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x55808_y10240_hi.png,55808,10240,0.9999517,0.92944044,0.9829547,0.9707823
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x24064_y41472_hi.png,24064,41472,0.9999502,0.99977654,0.99711037,0.9989457
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x17920_y47104_hi.png,17920,47104,0.99994695,0.96323055,0.9458012,0.96965957
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x13824_y38912_hi.png,13824,38912,0.9999453,0.99486035,0.99586606,0.99689054
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x12288_y47104_hi.png,12288,47104,0.9999417,0.91181,0.9257686,0.9458401
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x16384_y37888_hi.png,16384,37888,0.9999398,0.99979657,0.99977654,0.99983764
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x23040_y36864_hi.png,23040,36864,0.9999379,0.99963164,0.9988121,0.9994605
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x21504_y41984_hi.png,21504,41984,0.9999318,0.99974686,0.99958915,0.9997559
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x19456_y38912_hi.png,19456,38912,0.9999318,0.99580115,0.98951083,0.99508125
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x33280_y28160_hi.png,33280,28160,0.99992967,0.9167081,0.6791787,0.8652722
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x19968_y47104_hi.png,19968,47104,0.9999274,0.98951083,0.94458723,0.9780085
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x26624_y27136_hi.png,26624,27136,0.99992514,0.9697854,0.9273633,0.96569127
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x22016_y43520_hi.png,22016,43520,0.99992275,0.99986446,0.9990452,0.99961084
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x72704_y32768_hi.png,72704,32768,0.99992037,0.9966234,0.9949397,0.99716115
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x21504_y36864_hi.png,21504,36864,0.99991775,0.9998029,0.99884856,0.999523
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x23552_y15360_hi.png,23552,15360,0.9999151,0.9871788,0.9658996,0.98433113
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x32256_y47616_hi.png,32256,47616,0.9999151,0.9656413,0.97262347,0.9793933
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x28672_y47104_hi.png,28672,47104,0.99990976,0.9830851,0.83867973,0.9405582
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x22016_y47616_hi.png,22016,47616,0.9999039,0.9683812,0.89552265,0.95460254
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x34304_y44544_hi.png,34304,44544,0.9999039,0.94815457,0.9884919,0.9788501
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x19456_y39936_hi.png,19456,39936,0.9999008,0.99976224,0.99965405,0.99977237
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x56832_y8192_hi.png,56832,8192,0.9998977,0.997065,0.9994023,0.99878836
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x48128_y48640_hi.png,48128,48640,0.9998977,0.95565146,0.9891816,0.9815769
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x17408_y44544_hi.png,17408,44544,0.99989104,0.9994642,0.99687636,0.99874383
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x20992_y40448_hi.png,20992,40448,0.9998822,0.9991704,0.9994116,0.99948806
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x14848_y36864_hi.png,14848,36864,0.99988043,0.9942697,0.9984022,0.9975174
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x54784_y8704_hi.png,54784,8704,0.99988043,0.9623913,0.9843364,0.9822027
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x92160_y35840_hi.png,92160,35840,0.9998766,0.98159516,0.9757624,0.9857447
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x35328_y38912_hi.png,35328,38912,0.9998727,0.9986541,0.9777139,0.9920802
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x22016_y47104_hi.png,22016,47104,0.9998727,0.8548847,0.9606575,0.9384716
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x12800_y47104_hi.png,12800,47104,0.99987066,0.7879312,0.8969756,0.89492583
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x36352_y41984_hi.png,36352,41984,0.99986863,0.9890131,0.97821885,0.9890335
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x70144_y11264_hi.png,70144,11264,0.9998666,0.99945575,0.9992084,0.9995103
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x24576_y38400_hi.png,24576,38400,0.99986446,0.9921841,0.9957353,0.995928
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x23552_y40960_hi.png,23552,40960,0.99986446,0.998103,0.99193794,0.99663514
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x27136_y48128_hi.png,27136,48128,0.99986446,0.95150405,0.7053793,0.8855826
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x23552_y37376_hi.png,23552,37376,0.99986446,0.99701905,0.9908744,0.9959193
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x22016_y37376_hi.png,22016,37376,0.99986446,0.9996947,0.9943581,0.9979724
S14-1253-1-3,virchow2,gland,high_conf,S14-1253-1-3_x62464_y32768_hi.png,62464,32768,0.99986446,0.997917,0.9957353,0.997839
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x57344_y25600_bd.png,57344,25600,0.5,0.544317,0.71143085,0.58524925
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x53760_y45568_bd.png,53760,45568,0.5,0.13028543,0.7577944,0.4626933
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x56832_y45568_bd.png,56832,45568,0.5004883,0.42638132,0.7676898,0.56485313
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x92672_y37888_bd.png,92672,37888,0.50097656,0.8674854,0.88038635,0.74961615
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x73216_y14848_bd.png,73216,14848,0.50097656,0.4744181,0.7322091,0.56920123
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x92160_y43520_bd.png,92160,43520,0.5019531,0.6630147,0.7772999,0.64742255
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x71680_y20480_bd.png,71680,20480,0.5019531,0.50994736,0.79117644,0.60102564
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x62976_y22528_bd.png,62976,22528,0.5034179,0.59478664,0.81405276,0.63741916
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x69632_y14336_bd.png,69632,14336,0.5034179,0.5983122,0.7799929,0.62724096
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x57856_y36864_bd.png,57856,36864,0.50585914,0.5888891,0.63906056,0.57793623
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x73216_y13824_bd.png,73216,13824,0.50585914,0.6160123,0.68763,0.6031671
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x61440_y44032_bd.png,61440,44032,0.50781184,0.29138398,0.81405276,0.5377495
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x67584_y15360_bd.png,67584,15360,0.50781184,0.38722682,0.6971967,0.5307451
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x72704_y16384_bd.png,72704,16384,0.5085441,0.18832397,0.5214102,0.40609276
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x66560_y30208_bd.png,66560,30208,0.5097644,0.3543493,0.7490872,0.5377336
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x81408_y40960_bd.png,81408,40960,0.5107405,0.9314625,0.9053223,0.78250843
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x60928_y23552_bd.png,60928,23552,0.5117166,0.49450704,0.7446563,0.5836267
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x56832_y24576_bd.png,56832,24576,0.5117166,0.14511536,0.69139314,0.44940838
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x79872_y41472_bd.png,79872,41472,0.5136685,0.96458924,0.8933094,0.79052234
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x67584_y23552_bd.png,67584,23552,0.51464427,0.29178742,0.7134316,0.50662106
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x65024_y23040_bd.png,65024,23040,0.5165954,0.4521428,0.7711549,0.57996434
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x95232_y46592_bd.png,95232,46592,0.51781476,0.15869519,0.55796576,0.4114919
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x58368_y36352_bd.png,58368,36352,0.5185462,0.36795136,0.8524448,0.5796475
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x55296_y24576_bd.png,55296,24576,0.51952136,0.30819023,0.5905431,0.47275153
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x58880_y24064_bd.png,58880,24064,0.52244586,0.31997073,0.7061904,0.51620233
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x53760_y43520_bd.png,53760,43520,0.5234204,0.4115838,0.7325918,0.55586535
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x75264_y14848_bd.png,75264,14848,0.52634275,0.53892255,0.7240906,0.59645194
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x63488_y23040_bd.png,63488,23040,0.5273165,0.71442884,0.6217706,0.621172
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x64512_y22528_bd.png,64512,22528,0.5273165,0.21174264,0.81582016,0.5182931
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x68096_y14336_bd.png,68096,14336,0.5285334,0.49804688,0.8824279,0.6363361
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x67584_y24064_bd.png,67584,24064,0.5292634,0.4793818,0.5414391,0.5166948
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x71168_y10240_bd.png,71168,10240,0.5294459,0.36251774,0.3869951,0.42631957
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x74240_y14336_bd.png,74240,14336,0.5302365,0.5310422,0.8454327,0.63557047
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x60928_y31232_bd.png,60928,31232,0.5312094,0.67077005,0.5717666,0.5912487
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x57856_y43520_bd.png,57856,43520,0.5316957,0.4624427,0.7322091,0.57544917
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x78848_y41984_bd.png,78848,41984,0.5341265,0.8984105,0.79310596,0.7418811
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x15360_y29696_bd.png,15360,29696,0.534734,0.642881,0.8283842,0.66866636
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x93184_y37888_bd.png,93184,37888,0.53509843,0.9190633,0.8484707,0.7675441
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x59392_y46080_bd.png,59392,46080,0.5357665,0.7025301,0.81640637,0.68490094
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x50688_y29184_bd.png,50688,29184,0.5363129,0.3860688,0.55573666,0.4927061
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x62464_y22528_bd.png,62464,22528,0.53679854,0.6268097,0.66671383,0.61010736
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x57344_y45568_bd.png,57344,45568,0.53692,0.6719013,0.8037906,0.6708706
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x66048_y18432_bd.png,66048,18432,0.53704137,0.35420966,0.65797806,0.5164097
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x23552_y44032_bd.png,23552,44032,0.537709,0.19253936,0.6365791,0.45560917
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x92160_y44032_bd.png,92160,44032,0.53928655,0.5330329,0.7185944,0.5969713
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x51200_y38400_bd.png,51200,38400,0.5394685,0.42083758,0.4054487,0.4552516
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x66560_y17920_bd.png,66560,17920,0.5394685,0.57083976,0.6208515,0.57705325
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x63488_y14336_bd.png,63488,14336,0.54140884,0.94699025,0.9795115,0.82263684
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x31744_y39424_bd.png,31744,39424,0.5428633,0.25128007,0.7000752,0.49807286
S14-1253-1-3,virchow2,gland,boundary,S14-1253-1-3_x35328_y49152_bd.png,35328,49152,0.5434691,0.33415475,0.81047887,0.5627009
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x62976_y35840_hi.png,62976,35840,0.013636835,0.13206615,0.21141683,0.11903993
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x72704_y12288_hi.png,72704,12288,0.013742321,0.09401019,0.07807816,0.061943557
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x15360_y29184_hi.png,15360,29184,0.024237636,0.08064662,0.68846846,0.2644509
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x51712_y37376_hi.png,51712,37376,0.025565213,0.1334152,0.10818895,0.089056455
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x65024_y37888_hi.png,65024,37888,0.02615562,0.009708477,0.075858176,0.03724076
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x15872_y29184_hi.png,15872,29184,0.0269635,0.0894546,0.32466352,0.14702721
