x,y,p_BACK,p_NORM,p_DEB,p_TUM,p_ADI,p_MUC,p_MUS,p_STR,p_LYM,p_Cancer,p_Normal,p_Others,group_argmax,kather_topclass,in_roi,p_gland_virchow2,p_gland_uni2,p_gland_phikon-v2,p_gland_ensemble,pred_class_ensemble,gt_label,pred_label,cancer_mask,gt_class,pred_class,correct
69632,10240,2.3350255e-08,0.52342224,2.0115316e-05,0.06991707,1.7368051e-06,1.0261966e-06,0.11799744,0.28850737,0.00013308866,0.35842443,0.64155453,2.1164864e-05,Normal,NORM,True,0.9572778,0.9167081,0.72603726,0.8666744,gland,0,0,False,gland,gland,False
70144,10240,2.8898533e-08,0.033337723,1.5071115e-05,0.9459066,1.3797366e-08,1.3699993e-05,0.00017381564,0.020549854,3.2297207e-06,0.9664564,0.033514783,2.8800006e-05,Cancer,TUM,True,0.971779,0.84594244,0.8688268,0.8955161,gland,0,0,True,gland,gland,True
70656,10240,1.2769577e-22,6.4973216e-10,4.728218999999999e-19,1.0,1.5737197999999998e-29,5.817166e-18,2.3973925999999998e-23,3.7436885e-24,4.817802e-25,1.0,6.4973216e-10,6.2901154999999995e-18,Cancer,TUM,True,0.9993228,0.99899954,0.994089,0.9974704,gland,0,0,True,gland,gland,True
71168,10240,1.5948969e-21,5.067428e-11,1.1773992000000001e-21,1.0,1.931841e-31,4.9058702e-20,4.277121e-25,1.2116342e-24,2.2010109e-24,1.0,5.067428e-11,5.1830998e-20,Cancer,TUM,True,0.99936384,0.99972624,0.99719906,0.9987631,gland,0,0,True,gland,gland,True
71680,10240,7.6160815e-15,1.1069659e-09,5.0175003e-12,1.0,2.0963313000000002e-22,2.9719685e-10,3.5214029999999995e-19,1.4685463000000001e-16,6.428294000000001e-17,1.0,1.106966e-09,3.0222197e-10,Cancer,TUM,True,0.99937373,0.99944717,0.99701905,0.99861336,gland,0,0,True,gland,gland,True
72192,10240,5.23409e-14,8.201962e-07,2.329349e-13,0.99999917,6.018206299999999e-19,1.6626117e-11,9.20606e-17,5.4007594e-19,1.2451123e-23,0.99999917,8.201962e-07,1.6911392e-11,Cancer,TUM,True,0.99732697,0.99890125,0.9965166,0.99758166,gland,0,0,True,gland,gland,True
72704,10240,3.9537604e-09,0.15470913,1.0130883e-05,0.8452414,7.6026785e-09,2.1785466e-07,3.7285172e-05,1.8234139e-06,2.5421523e-09,0.8452433,0.15474643,1.0352692e-05,Cancer,TUM,True,0.9984022,0.9985896,0.9953181,0.9974366,gland,0,0,True,gland,gland,True
73216,10240,9.3576287e-20,7.080697e-08,5.14677e-17,0.9999999,4.6665682e-23,2.2475752000000003e-16,9.1554e-15,7.080589e-19,1.0047536e-21,0.9999999,7.0806976e-08,2.763188e-16,Cancer,TUM,True,0.9988121,0.99979657,0.9969722,0.9985269,gland,0,0,True,gland,gland,True
73728,10240,5.006785e-15,6.4215456e-08,2.2216648e-13,0.9999999,6.931726e-20,9.00924e-13,1.805274e-17,1.1344724e-14,2.3075788e-11,0.9999999,6.4238534e-08,1.1280973e-12,Cancer,TUM,True,0.99893504,0.99821776,0.9834705,0.99354106,gland,0,0,True,gland,gland,True
74240,10240,7.926570300000001e-16,2.0746089e-11,4.768391e-13,1.0,1.22913885e-23,4.2130652e-15,1.4065981e-17,3.0386097000000004e-16,6.1179957e-13,1.0,2.1357902e-11,4.818448e-13,Cancer,TUM,True,0.9993538,0.993807,0.9908744,0.99467844,gland,0,0,True,gland,gland,True
74752,10240,2.6757570000000002e-18,1.8601847e-08,2.1600864e-17,1.0,1.0725362e-23,7.6535105e-14,7.983251000000001e-17,3.0874837000000003e-17,1.8614173000000002e-22,1.0,1.8601847e-08,7.6559385e-14,Cancer,TUM,True,0.9998511,0.999608,0.99711037,0.9988565,gland,0,0,True,gland,gland,True
75264,10240,5.241133699999999e-19,4.081156e-14,1.8580592e-17,1.0,9.804186e-24,4.171804e-15,2.5062113e-18,5.810329e-20,1.4260088000000002e-26,1.0,4.0814066e-14,4.190909e-15,Cancer,TUM,True,0.9997428,0.9999069,0.9992563,0.9996354,gland,0,0,True,gland,gland,True
75776,10240,1.0633391e-19,4.5680812e-07,6.806439e-15,0.9999995,8.745541e-23,1.1008474e-15,1.5011435e-14,2.652587e-16,1.6981864e-20,0.9999995,4.5680815e-07,7.907393e-15,Cancer,TUM,True,0.9997546,0.99966466,0.9964619,0.998627,gland,0,0,True,gland,gland,True
50176,9728,4.0596995e-05,1.1580784e-05,0.00036383068,0.9987857,2.1404826e-07,0.0006198166,2.5557194e-05,0.00015260774,5.8513688e-08,0.99893826,3.741054e-05,0.0010242442,Cancer,TUM,True,0.9022657,0.896614,0.95430803,0.9177292,gland,0,0,True,gland,gland,True
50688,9728,6.0039373e-10,0.660285,5.2272204e-05,0.33939192,7.141765e-09,1.2038904e-06,0.00022476196,2.798522e-05,1.6864431e-05,0.3394199,0.66052663,5.3476695e-05,Normal,NORM,True,0.9224824,0.87831426,0.967163,0.9226532,gland,0,0,False,gland,gland,False
51200,9728,5.4117535e-12,2.2130234e-06,1.6727987e-10,0.99999774,2.2975132e-14,1.2893383e-11,4.8193735e-13,2.8219096e-12,3.3450118e-10,0.99999774,2.2133584e-06,1.85585e-10,Cancer,TUM,True,0.7927853,0.9585377,0.87705624,0.87612647,gland,0,0,True,gland,gland,True
51712,9728,3.2414382e-09,0.00018906199,8.7993203e-07,0.99980944,8.533787e-12,3.7907693e-08,6.160154e-08,3.701112e-07,7.4958876e-08,0.9998098,0.00018919856,9.2108115e-07,Cancer,TUM,True,0.96641046,0.8370879,0.96691406,0.9234708,gland,0,0,True,gland,gland,True
52224,9728,5.290245e-12,4.8060014e-09,2.8733436e-09,1.0,1.2318617e-15,1.3570681e-11,1.4918308e-10,1.6963207e-11,5.4468994e-13,1.0,4.9557305e-09,2.8922045e-09,Cancer,TUM,True,0.98242307,0.81640637,0.97324073,0.9240234,gland,0,0,True,gland,gland,True
52736,9728,6.8373036e-11,0.00085978565,1.5762291e-08,0.99913967,5.7980283e-12,1.7054572e-09,1.049419e-07,3.5242584e-07,1.0336177e-08,0.99914,0.00085990096,1.7536122e-08,Cancer,TUM,True,0.9079672,0.7098244,0.9334308,0.8504074,gland,0,0,True,gland,gland,True
53248,9728,7.8136674e-07,0.028335894,0.8161593,0.085126385,3.397394e-07,4.4516648e-05,0.0001175998,0.0009500527,0.06926504,0.08607644,0.09771887,0.8162046,Others,DEB,True,0.1732882,0.12765263,0.18417986,0.16170688,non-gland,0,1,False,gland,non-gland,False
53760,9728,7.03726e-09,0.0026772404,0.004302604,0.9844552,5.9612204e-10,2.7463344e-08,5.9910167e-06,1.32634395e-05,0.008545679,0.9844685,0.011228912,0.0043026386,Cancer,TUM,True,0.12852514,0.14755519,0.32209936,0.19939323,non-gland,0,1,True,gland,non-gland,False
54272,9728,4.6427033e-07,0.024816837,0.29506946,0.67960745,8.536518e-09,1.7567575e-06,8.735003e-06,3.8615177e-05,0.0004565972,0.6796461,0.02528218,0.2950717,Cancer,TUM,True,0.6006569,0.60533255,0.35532737,0.52043897,gland,0,0,True,gland,gland,True
54784,9728,2.810403e-05,0.007812802,0.3983539,0.23856555,5.0490976e-06,7.3956007e-06,2.5401462e-06,9.243434e-06,0.35521543,0.23857479,0.36303583,0.3983894,Others,DEB,True,0.4807225,0.25534365,0.59572774,0.44393125,non-gland,0,1,False,gland,non-gland,False
60928,9728,4.5885126e-11,0.00028968454,1.9598333e-07,0.99971014,2.0258917e-13,1.2603546e-09,8.6849164e-13,1.7624509e-12,2.9423246e-09,0.99971014,0.00028968748,1.9728958e-07,Cancer,TUM,True,0.18952109,0.32402146,0.62062156,0.3780547,non-gland,0,1,True,gland,non-gland,False
61440,9728,1.49249e-08,0.0006022815,0.033001594,0.96385586,4.7025467e-10,9.41806e-06,3.7056626e-08,5.868155e-09,0.0025308183,0.96385586,0.0031331372,0.033011027,Cancer,TUM,True,0.0721122,0.45974308,0.2934045,0.2750866,non-gland,0,1,True,gland,non-gland,False
61952,9728,3.4133453e-07,9.399318e-05,0.33233804,0.65748364,2.271993e-10,0.00019387646,1.0232166e-09,1.760628e-08,0.009890138,0.65748364,0.009984133,0.33253223,Cancer,TUM,True,0.630685,0.83601975,0.69884354,0.72184944,gland,0,0,True,gland,gland,True
62464,9728,2.0201875e-11,7.533838e-06,4.399076e-05,0.999131,2.528602e-14,1.181912e-08,5.304931e-11,4.1555598e-10,0.0008174785,0.999131,0.0008250124,4.40026e-05,Cancer,TUM,True,0.42202812,0.79246426,0.7345006,0.64966434,gland,0,1,True,gland,non-gland,False
62976,9728,2.4973419e-08,0.001644451,0.00049344683,0.9976084,2.4014834e-11,4.542556e-06,2.5521577e-10,1.562427e-08,0.000249188,0.9976084,0.0018936393,0.0004980144,Cancer,TUM,True,0.51415634,0.9324533,0.7725307,0.73971343,gland,0,0,True,gland,gland,True
63488,9728,1.3016962e-07,0.5966513,0.00090389245,0.065130614,7.449653e-07,7.82369e-06,0.017924385,0.31212905,0.0072520035,0.37725967,0.6218284,0.0009118463,Normal,NORM,True,0.7890712,0.7523766,0.7061904,0.74921274,gland,0,0,False,gland,gland,False
64000,9728,1.2019172e-11,6.5854614e-08,1.2736377e-10,0.9999999,7.917624e-16,3.550407e-09,3.4776603e-13,3.6768428e-09,1.9324096e-11,0.9999999,6.587429e-08,3.68979e-09,Cancer,TUM,True,0.84260434,0.9623913,0.72603726,0.8436777,gland,0,0,True,gland,gland,True
64512,9728,2.7992531e-08,0.042929273,0.010851871,0.121946126,1.02855346e-07,1.4024732e-06,0.15631244,0.6671689,0.00078981044,0.7891151,0.20003162,0.010853302,Cancer,STR,True,0.971779,0.70659554,0.92892635,0.8691003,gland,0,0,True,gland,gland,True
65024,9728,6.692577e-10,2.1687053e-07,4.0956816e-06,0.99999547,3.4889862e-13,8.906433e-09,2.9976419e-10,1.1693609e-11,2.6442106e-07,0.99999547,4.815917e-07,4.105257e-06,Cancer,TUM,True,0.99135584,0.94417685,0.966156,0.96722955,gland,0,0,True,gland,gland,True
65536,9728,6.0298533e-22,1.9823555e-12,1.4388234e-17,1.0,2.1276824e-34,2.413526e-14,7.1378499999999995e-31,7.158199000000001e-29,1.3515071999999998e-29,1.0,1.9823555e-12,2.414965e-14,Cancer,TUM,True,0.9995122,0.997285,0.99014014,0.99564576,gland,0,0,True,gland,gland,True
66048,9728,1.3626456e-08,0.26766017,5.884228e-05,0.6919807,5.9438853e-06,1.1860378e-06,0.024362516,0.015469905,0.00046070406,0.7074506,0.29248932,6.0041948e-05,Cancer,TUM,True,0.86408126,0.7360213,0.5136685,0.7045903,gland,0,0,True,gland,gland,True
66560,9728,4.6370987e-09,0.059561446,1.4250664e-07,0.9404185,4.0248665e-08,4.6113888e-07,1.8823692e-05,7.043199e-07,1.9036315e-09,0.9404192,0.059580315,6.082826e-07,Cancer,TUM,True,0.99913067,0.97262347,0.9875683,0.98644084,gland,0,0,True,gland,gland,True
67072,9728,4.3054213e-19,1.13632255e-13,8.206841000000001e-17,1.0,9.117004e-28,1.9501474e-13,4.3555959999999996e-24,1.4395822e-23,1.3394063e-27,1.0,1.13632255e-13,1.9509723e-13,Cancer,TUM,True,0.99963164,0.9983516,0.9964064,0.99812984,gland,0,0,True,gland,gland,True
67584,9728,1.6792884e-14,6.2958165e-08,2.1360314e-14,0.9999999,8.208343e-17,2.8714173e-11,5.9534945e-13,4.4218444e-15,9.787768e-19,0.9999999,6.295876e-08,2.8752327e-11,Cancer,TUM,True,0.99611557,0.96485513,0.94853723,0.96983594,gland,0,0,True,gland,gland,True
68096,9728,1.5755069e-11,6.7029328e-06,2.5116062e-06,0.9999908,1.5867116e-13,1.1323902e-08,5.0544052e-12,7.529024e-14,2.7582197e-12,0.9999908,6.7029405e-06,2.5229458e-06,Cancer,TUM,True,0.99845123,0.9939964,0.98421544,0.99222106,gland,0,0,True,gland,gland,True
68608,9728,2.4278968e-11,6.0682237e-07,1.155413e-08,0.9999994,5.43485e-16,9.860436e-10,2.021685e-11,1.42377395e-11,1.3660841e-11,0.9999994,6.0685625e-07,1.2564453e-08,Cancer,TUM,True,0.99886644,0.99444515,0.99553156,0.9962811,gland,0,0,True,gland,gland,True
69120,9728,3.835816e-09,0.06507642,5.4341012e-06,0.93467116,2.6991194e-07,1.5271281e-06,0.000136949,0.00010773563,6.096259e-07,0.9347789,0.06521425,6.965065e-06,Cancer,TUM,True,0.9891816,0.9845754,0.96765566,0.9804709,gland,0,0,True,gland,gland,True
69632,9728,4.8500772e-09,0.9111798,3.9787057e-05,0.010026013,6.7982876e-07,7.249034e-07,0.042119596,0.031079095,0.0055542975,0.041105106,0.9588544,4.051681e-05,Normal,NORM,True,0.8494724,0.6331834,0.5354628,0.6727062,gland,0,0,False,gland,gland,False
70144,9728,3.5281610000000003e-22,1.9692074e-08,2.0122584e-21,1.0,2.5031339000000002e-26,3.1509604999999997e-18,9.421067e-19,9.104615e-24,9.070257e-25,1.0,1.9692074e-08,3.1533255999999995e-18,Cancer,TUM,True,0.99899954,0.99899954,0.99298817,0.99699575,gland,0,0,True,gland,gland,True
70656,9728,1.6301912000000002e-22,1.06340175e-13,2.8636756e-13,1.0,5.9809962e-27,2.3027116e-15,4.864549e-15,3.5899525e-19,5.0382537e-19,1.0,1.1120523e-13,2.8867026e-13,Cancer,TUM,True,0.9986541,0.9974491,0.9932025,0.9964352,gland,0,0,True,gland,gland,True
71168,9728,5.8001922e-33,1.2767696e-19,1.0410058e-31,1.0,0.0,2.4879064e-23,5.0348264e-37,2.2644173e-31,5.476504e-36,1.0,1.2767696e-19,2.4879064e-23,Cancer,TUM,True,0.9981614,0.9996018,0.99938333,0.9990489,gland,0,0,True,gland,gland,True
71680,9728,1.9565357e-18,7.208836e-15,1.8609738e-18,1.0,6.467517e-27,5.5203397e-14,2.2089934e-24,1.4129556999999998e-23,3.7184358000000005e-26,1.0,7.208836e-15,5.5207215e-14,Cancer,TUM,True,0.99863297,0.9993538,0.99361163,0.9971995,gland,0,0,True,gland,gland,True
72192,9728,3.1535837000000003e-17,6.7623163e-15,8.8638416e-11,1.0,1.7899886e-25,1.1864819e-10,1.0061777e-19,5.291889e-16,3.1275952e-19,1.0,6.7627297e-15,2.0728663e-10,Cancer,TUM,True,0.9974491,0.99832565,0.9962346,0.99733645,gland,0,0,True,gland,gland,True
72704,9728,7.0182075e-11,0.036292832,9.956817e-09,0.96370715,5.5501038e-14,1.8322385e-10,1.1901186e-09,1.7807798e-08,3.4630854e-10,0.96370715,0.036292832,1.0210223e-08,Cancer,TUM,True,0.99950445,0.9991441,0.9976769,0.9987752,gland,0,0,True,gland,gland,True
73216,9728,1.926394e-13,2.8133045e-09,3.032734e-07,0.99999964,6.3722045e-19,6.398525e-11,6.002774e-13,2.7569568e-11,5.0684703e-11,0.99999964,2.8645895e-09,3.0333757e-07,Cancer,TUM,True,0.9988121,0.9965166,0.99351174,0.99628013,gland,0,0,True,gland,gland,True
73728,9728,1.2530418000000002e-16,1.7089894e-11,4.5809937e-14,1.0,1.8364654e-20,1.3220865e-11,7.971669e-14,2.8677503e-15,1.2950064e-20,1.0,1.7169611e-11,1.3266801e-11,Cancer,TUM,True,0.9980732,0.99771273,0.9904406,0.99540883,gland,0,0,True,gland,gland,True
74240,9728,1.229177e-22,1.0043263e-10,9.359298e-22,1.0,4.6124514999999996e-29,2.2361522e-14,6.3817774e-23,9.858491e-24,2.1218866e-27,1.0,1.0043263e-10,2.2361524e-14,Cancer,TUM,True,0.99961406,0.9998876,0.99856746,0.99935645,gland,0,0,True,gland,gland,True
74752,9728,1.4990948e-09,0.00012855505,1.0534061e-05,0.99984634,6.3914124e-10,1.2127753e-05,1.9328588e-06,4.1824686e-07,1.6172185e-08,0.99984676,0.00013050472,2.2663313e-05,Cancer,TUM,True,0.9999318,0.99986446,0.9991441,0.99964684,gland,0,0,True,gland,gland,True
75264,9728,9.230263e-16,3.0439824e-07,1.551385e-14,0.99999964,4.673823e-21,4.2355293e-14,7.605383e-18,1.737182e-16,9.519517e-17,0.99999964,3.0439824e-07,5.879217e-14,Cancer,TUM,True,0.99877447,0.99827254,0.9961755,0.9977408,gland,0,0,True,gland,gland,True
77312,14848,1.2011945e-08,5.71147e-05,2.5359775e-05,0.9999119,1.4808894e-07,4.673954e-07,3.6890635e-06,1.1377726e-06,9.3326584e-08,0.99991304,6.1045175e-05,2.5839183e-05,Cancer,TUM,True,0.10743748,0.38850203,0.49649054,0.33081,non-gland,0,1,True,gland,non-gland,False
72192,15872,7.521862000000001e-17,9.895168e-13,3.0791596e-15,1.0,4.782779000000001e-22,1.7634335e-11,4.859181499999999e-18,4.4798726e-17,2.0993873e-23,1.0,9.895217e-13,1.7637489e-11,Cancer,TUM,True,0.950411,0.9539661,0.937669,0.94734865,gland,0,0,True,gland,gland,True
72704,15872,5.721262e-09,0.0129467,1.2848881e-07,0.98704976,4.538235e-09,3.4188952e-06,7.68369e-09,1.0194696e-09,7.5268455e-12,0.98704976,0.012946712,3.5531052e-06,Cancer,TUM,True,0.7879312,0.7512834,0.9588471,0.8326872,gland,0,0,True,gland,gland,True
73216,15872,1.4589526e-09,7.6581564e-05,3.9501097e-10,0.99992335,5.0690544e-13,6.237581e-08,1.9741442e-12,1.4164333e-12,1.8022486e-14,0.99992335,7.6581564e-05,6.422977e-08,Cancer,TUM,True,0.3706809,0.44197407,0.8723474,0.56166744,gland,0,1,True,gland,non-gland,False
73728,15360,1.8759138e-07,0.0018172241,2.4661774e-06,0.9981779,6.688869e-09,1.1369516e-06,3.6795925e-07,7.657901e-07,4.288239e-09,0.99817866,0.001817603,3.7907205e-06,Cancer,TUM,True,0.91730267,0.8774768,0.83973396,0.87817115,gland,0,0,True,gland,gland,True
74240,15360,1.7523281e-11,5.9409314e-07,1.545567e-06,0.99999774,2.8375872e-13,8.3832184e-11,1.6879536e-08,1.5231697e-07,1.632679e-08,0.9999979,6.2729976e-07,1.5456683e-06,Cancer,TUM,True,0.24508502,0.3713646,0.5295067,0.38198543,non-gland,0,1,True,gland,non-gland,False
50176,10752,1.9143139e-08,0.0001105364,4.2057692e-08,0.9998845,7.051383e-10,4.817859e-07,2.8883896e-06,1.5647737e-06,9.352137e-10,0.99988604,0.00011342643,5.429867e-07,Cancer,TUM,True,0.93674946,0.94891727,0.9666631,0.9507766,gland,0,0,True,gland,gland,True
50688,10752,5.7941824e-12,4.4035012e-05,1.8545867e-08,0.9999559,1.1262607e-13,6.359809e-11,5.8320193e-10,6.5750677e-12,5.5182938e-11,0.9999559,4.403565e-05,1.861526e-08,Cancer,TUM,True,0.98677725,0.99837697,0.97966766,0.9882739,gland,0,0,True,gland,gland,True
51200,10752,2.3436282e-09,0.00014751655,2.2252218e-09,0.9998524,4.3164574e-13,3.813868e-10,9.051253e-11,1.4304626e-10,1.769827e-08,0.9998524,0.00014753433,4.950237e-09,Cancer,TUM,True,0.99942964,0.9991959,0.9969246,0.99851674,gland,0,0,True,gland,gland,True
51712,10752,2.94327e-07,0.0022011716,2.0582208e-07,0.99778974,3.0972573e-09,4.7538566e-07,4.102196e-06,4.0221466e-06,8.965956e-09,0.99779373,0.002205286,9.755347e-07,Cancer,TUM,True,0.9908744,0.9780517,0.9861514,0.9850259,gland,0,0,True,gland,gland,True
52224,10752,2.4674623e-13,1.4481685e-06,1.686782e-10,0.99999857,1.7815590000000002e-18,1.8303646e-12,8.4461317e-13,5.5276465e-13,6.520227e-11,0.99999857,1.4482346e-06,1.7075531e-10,Cancer,TUM,True,0.999089,0.98282325,0.9933072,0.9917398,gland,0,0,True,gland,gland,True
52736,10752,1.506349e-12,1.308606e-05,1.9956576e-11,0.9999869,4.209155e-15,3.9341096e-11,1.6047824e-08,1.9016404e-09,8.6003295e-11,0.9999869,1.3102194e-05,6.080402e-11,Cancer,TUM,True,0.95806944,0.883236,0.9511422,0.9308159,gland,0,0,True,gland,gland,True
53248,10752,2.1502244e-13,3.3197455e-07,1.6205203e-12,0.99999964,1.2569075e-19,9.214029e-12,4.365928e-15,5.6656675e-14,4.676314e-16,0.99999964,3.3197455e-07,1.1049572e-11,Cancer,TUM,True,0.9969722,0.99719906,0.9918121,0.9953278,gland,0,0,True,gland,gland,True
53760,10752,1.1082486e-07,0.012294983,1.5995889e-06,0.9871451,2.4183439e-07,4.8441107e-06,0.0003282807,0.00022477742,9.467842e-08,0.9873699,0.012623601,6.5545246e-06,Cancer,TUM,True,0.9967269,0.9207897,0.97023994,0.9625855,gland,0,0,True,gland,gland,True
54272,10752,9.128803e-11,2.842584e-07,3.2634296e-07,0.99999917,3.5914208e-16,2.2354996e-09,1.7859952e-12,3.7632875e-09,1.8725383e-07,0.99999917,4.71514e-07,3.2866976e-07,Cancer,TUM,True,0.9908744,0.98625773,0.9843364,0.98715615,gland,0,0,True,gland,gland,True
54784,10752,2.3093674e-09,7.566393e-07,4.7493515e-10,0.9999993,2.3022918e-12,1.5924382e-08,2.4740076e-11,4.3991377e-11,6.4203867e-13,0.9999993,7.5666696e-07,1.8708684e-08,Cancer,TUM,True,0.87914675,0.7185944,0.8824279,0.82672304,gland,0,0,True,gland,gland,True
55296,10752,4.3859753e-08,0.0030809103,0.0006636947,0.99621695,9.721978e-11,5.902068e-07,5.5827903e-10,1.1523366e-08,3.77848e-05,0.99621695,0.0031186955,0.0006643288,Cancer,TUM,True,0.18892181,0.5200698,0.65577704,0.45492288,non-gland,0,1,True,gland,non-gland,False
62464,10752,2.4485791e-08,5.8775884e-05,3.2217093e-05,0.9997868,2.7764815e-09,2.7918526e-07,3.331127e-07,6.59532e-08,0.00012147594,0.99978685,0.00018058771,3.2520766e-05,Cancer,TUM,True,0.65367985,0.7648916,0.68130285,0.6999581,gland,0,0,True,gland,gland,True
62976,10752,7.7621993e-17,6.2030104e-08,3.3832767000000004e-16,0.9999999,1.0649048000000001e-22,2.3399922e-14,2.4274726e-18,4.641833e-17,2.1471436e-20,0.9999999,6.2030104e-08,2.3815871e-14,Cancer,TUM,True,0.8178656,0.8454327,0.947381,0.87022644,gland,0,0,True,gland,gland,True
63488,10752,6.254618e-13,1.5301133e-06,1.6588331e-13,0.99999845,2.2975925e-15,1.2970999e-10,4.166444e-12,3.1539717e-12,4.1690886e-17,0.99999845,1.5301175e-06,1.3050133e-10,Cancer,TUM,True,0.6989977,0.9026096,0.67875296,0.7601201,gland,0,0,True,gland,gland,True
64000,10752,3.665137e-09,3.5051387e-05,4.6479913e-06,0.9999411,1.4680002e-09,2.5882787e-07,1.8731746e-05,1.9804618e-07,3.2454733e-12,0.9999413,5.3784606e-05,4.9104847e-06,Cancer,TUM,True,0.8272706,0.7648916,0.94417685,0.84544635,gland,0,0,True,gland,gland,True
64512,10752,1.2148134e-08,0.050466035,0.00016786279,0.12680417,5.5381648e-08,4.5077957e-07,0.02491079,0.7971016,0.00054904673,0.9239058,0.07592593,0.00016832571,Cancer,STR,True,0.7037531,0.72603726,0.551151,0.6603138,gland,0,0,True,gland,gland,True
65024,10752,2.3934485e-12,3.7756377e-07,1.8666845e-12,0.99999964,6.2956965e-15,1.362806e-10,3.5243066e-14,5.0354520000000007e-17,2.0723128e-20,0.99999964,3.775638e-07,1.4054073e-10,Cancer,TUM,True,0.99553156,0.99371004,0.98657167,0.9919378,gland,0,0,True,gland,gland,True
65536,10752,1.0467969e-14,5.200629e-10,9.1289315e-15,1.0,3.2022142e-20,1.5765206e-13,1.2238417e-17,4.9500116e-19,1.2112213999999998e-19,1.0,5.200629e-10,1.7724896e-13,Cancer,TUM,True,0.99943846,0.9984269,0.9898303,0.99589854,gland,0,0,True,gland,gland,True
66048,10752,2.0065243e-14,1.4743203e-11,8.992476e-15,1.0,1.5383056999999998e-18,8.1327154e-13,1.4160278e-13,1.9036418e-14,1.6402560999999998e-18,1.0,1.4884809e-11,8.4232924e-13,Cancer,TUM,True,0.9975656,0.99701905,0.9939964,0.9961937,gland,0,0,True,gland,gland,True
66560,10752,1.06574735e-10,0.00020305622,2.8780972e-08,0.9659968,2.0487782e-08,2.952908e-07,0.03360045,0.00019922371,3.289684e-10,0.966196,0.033803526,3.2417833e-07,Cancer,TUM,True,0.9142907,0.47694507,0.21011725,0.53378433,gland,1,0,True,non-gland,gland,False
67072,10752,3.5302892e-29,3.6108187e-17,1.13632976e-23,1.0,9.408231999999999e-37,3.2828228e-26,4.6354517e-22,3.6956827000000003e-26,3.0019007e-25,1.0,3.6108650000000005e-17,1.13961615e-23,Cancer,TUM,True,0.99893504,0.99298817,0.9850429,0.992322,gland,0,0,True,gland,gland,True
67584,10752,1.8941433e-11,7.021983e-07,2.9228142e-08,0.9999993,4.9239676e-13,1.1817929e-09,4.9253113e-09,7.416002e-12,4.1664476e-12,0.9999993,7.0712827e-07,3.0428875e-08,Cancer,TUM,True,0.9805807,0.858244,0.9606575,0.9331608,gland,0,0,True,gland,gland,True
68096,10752,1.609967e-11,0.00021722107,2.6351185e-10,0.99978274,4.25023e-13,2.3190172e-10,3.7488607e-10,2.1318107e-11,3.662247e-11,0.99978274,0.00021722149,5.115133e-10,Cancer,TUM,True,0.9993013,0.997917,0.9777139,0.9916441,gland,0,0,True,gland,gland,True
68608,10752,1.733588e-16,4.3100712e-08,1.6393917e-12,1.0,4.9807129999999996e-20,1.7172636e-10,2.607503e-15,1.2795117e-16,2.0647887e-17,1.0,4.3100716e-08,1.7336592e-10,Cancer,TUM,True,0.9943581,0.9875683,0.9830851,0.9883372,gland,0,0,True,gland,gland,True
69120,10752,1.1998895e-07,0.11253723,2.3644101e-05,0.045366053,9.403143e-08,4.3706268e-07,0.009816755,0.8285985,0.00365706,0.87396455,0.12601113,2.4201154e-05,Cancer,STR,True,0.992062,0.9693242,0.91964257,0.9603429,gland,0,0,True,gland,gland,True
69632,10752,9.987634e-08,0.04900777,0.0011422549,0.03965418,4.3340467e-07,1.7619875e-06,0.072858624,0.8362226,0.0011122483,0.8758768,0.12297907,0.0011441167,Cancer,STR,True,0.9437636,0.93581736,0.7690802,0.88288707,gland,0,0,True,gland,gland,True
70144,10752,1.6674191e-21,3.7410333e-09,1.5942015e-16,1.0,1.0994363999999999e-25,1.3883427e-13,1.7389039e-19,3.139944e-19,6.275597e-25,1.0,3.7410333e-09,1.3899369e-13,Cancer,TUM,True,0.98840266,0.9996018,0.9966756,0.9948934,gland,0,0,True,gland,gland,True
