file,p_Adenocarcinoma_high_grade,p_Adenocarcinoma_low_grade,p_Adenoma_high_grade,p_Adenoma_low_grade,p_Fat,p_Hyperplastic_polyp,p_Inflammation,p_Mucus,p_Muscle,p_Necrosis,p_Sessile_serrated_lesion,p_Stroma_healthy,p_Vessels
slide_0825__patch_0092273.png,0.998502,0.0010354137,0.00012627062,1.0495247e-05,6.405189e-05,8.216582e-06,1.8770725e-05,1.0548269e-05,6.237046e-05,5.620045e-05,3.9889105e-06,2.385164e-05,7.782232e-05
slide_0825__patch_0150316.png,0.9988605,0.00074011035,6.048015e-05,5.1904694e-06,4.71414e-05,1.2304031e-05,1.7095545e-05,1.0400564e-05,6.185495e-05,8.035144e-05,7.632683e-06,3.2340256e-05,6.4654894e-05
slide_0825__patch_0185276.png,0.98921835,0.009573634,0.0006213771,1.8640041e-05,8.219299e-05,2.7517344e-05,2.0282414e-05,1.2054926e-05,7.876445e-05,6.3459935e-05,1.1626767e-05,7.275655e-05,0.00019923937
slide_0825__patch_0622642.png,0.9991837,0.00038825572,0.00012726676,2.4348103e-05,3.084241e-05,7.5967537e-06,6.463328e-05,1.8348472e-05,6.218549e-05,4.5819008e-05,2.697181e-06,1.1453626e-05,3.2716835e-05
slide_0825__patch_0830462.png,0.9897906,0.008156919,0.001588975,3.242581e-05,5.8271136e-05,9.90077e-06,7.145931e-05,1.2369603e-05,6.137343e-05,5.8780326e-05,9.456431e-06,3.9352788e-05,0.000110088746
slide_0825__patch_0906545.png,0.9980648,0.0013931768,0.00016706724,1.4809391e-05,8.7826185e-05,5.419425e-06,5.614692e-05,7.5356375e-06,6.5429595e-05,4.033092e-05,5.2425676e-06,2.8388393e-05,6.381829e-05
slide_0878__patch_0009461.png,0.0014254253,0.9912292,0.0068114875,3.6565223e-05,6.008285e-05,5.924569e-05,0.0001503997,2.099784e-05,1.094405e-05,0.00010154149,1.7300477e-05,5.3489934e-05,2.3428382e-05
slide_0878__patch_0938228.png,0.95541275,0.003758421,6.816705e-05,5.1739262e-05,0.00021924074,7.504579e-05,0.036053304,0.00016752494,0.0021738177,0.0018281548,1.33992535e-05,0.00011876975,5.9682065e-05
slide_0879__patch_0446238.png,0.9974394,0.0020750975,9.524641e-05,1.3315637e-05,2.6210058e-05,3.545869e-05,0.00011556481,1.0976348e-05,1.5973905e-05,3.785188e-05,8.70135e-06,0.00010721749,1.905277e-05
slide_0879__patch_0773021.png,0.9992248,0.00041594854,1.39933845e-05,4.3473647e-06,2.6747384e-05,3.0104284e-05,8.286068e-05,1.4893821e-05,2.4904522e-05,9.9339646e-05,7.773725e-06,3.1358602e-05,2.2996175e-05
slide_0896__patch_0248140.png,0.9987305,0.00083883817,2.3898769e-05,7.0991427e-06,5.0109666e-05,1.009239e-05,3.741348e-05,1.015811e-05,0.00010300119,4.1763986e-05,3.0832947e-05,8.181953e-05,3.457852e-05
slide_0896__patch_0386034.png,0.99934906,0.000259631,1.4272869e-05,6.679901e-06,4.8087128e-05,1.1684258e-05,5.3562457e-05,1.0610044e-05,0.0001173682,2.212726e-05,3.017676e-05,3.0706367e-05,4.6024026e-05
slide_0896__patch_0468098.png,0.9995086,0.00017465184,3.2696185e-05,1.1312091e-05,2.1932095e-05,8.728845e-06,4.154949e-05,1.2625666e-05,9.9889294e-05,1.6999884e-05,1.5441668e-05,3.70946e-05,1.8432094e-05
slide_0896__patch_0471397.png,0.99954695,0.00015468682,1.4859842e-05,9.636288e-06,2.6621086e-05,1.3848083e-05,4.6037574e-05,1.4440668e-05,8.9779875e-05,2.2652679e-05,1.6934904e-05,1.8886505e-05,2.4698606e-05
slide_0896__patch_0745321.png,0.9994081,0.0002901361,2.4873436e-05,1.5653959e-05,2.1698765e-05,1.1477358e-05,4.4901193e-05,1.10127485e-05,8.9073925e-05,2.0638843e-05,1.7277835e-05,2.5720536e-05,1.923174e-05
slide_0915__patch_0074642.png,0.03332317,0.8253652,0.13977763,0.00015184638,5.8624908e-05,0.00036431424,0.00014154449,0.00014193135,0.00015347917,0.00024282065,0.00011558863,0.000116193274,4.765453e-05
slide_0915__patch_0422326.png,0.13082758,0.6589811,0.20775309,0.00020738083,0.000104403705,0.00039274426,0.0003335815,0.0002531881,0.0003298582,0.0003076202,0.00020096263,0.00024566022,6.282089e-05
slide_0921__patch_0718586.png,0.09351048,0.8604839,0.044867307,3.6361274e-05,0.00014511839,5.0464e-05,0.00011044932,4.3578675e-05,6.330178e-05,0.00032325942,4.136379e-05,0.000107331674,0.00021709192
slide_0999__patch_0402371.png,0.080324546,0.3465154,0.5690778,0.0005531512,5.2612915e-05,0.00020422367,0.002050044,0.0003288334,0.00015988653,0.00026388635,0.00016783678,0.00018889015,0.00011293602
slide_1004__patch_0125763.png,0.9994155,0.00025742454,2.2195838e-05,1.0906025e-05,4.5105557e-05,8.518963e-06,4.30168e-05,7.880669e-06,7.0173824e-05,2.7112019e-05,1.2663039e-05,4.1923166e-05,3.752915e-05
slide_1120__patch_0299685.png,0.81550777,0.009137532,0.00013008557,0.00039322823,0.00065550726,0.00055219675,0.16833875,0.00035708924,0.0015498421,0.0020661694,1.8811115e-05,0.0010400862,0.000253008
slide_1141__patch_0038633.png,0.90175563,0.09467001,0.0025555661,2.3550727e-05,9.5420655e-05,0.00012204848,0.00021525698,6.743655e-05,0.00017996135,0.00022175093,1.5218794e-05,3.8333525e-05,3.98174e-05
slide_1141__patch_0088373.png,0.9671388,0.030826576,0.0007068474,1.1927526e-05,9.919232e-05,9.81895e-05,0.0002858809,7.8348465e-05,0.00024775378,0.00043851417,1.0538551e-05,2.4469893e-05,3.2989636e-05
slide_1141__patch_0230539.png,0.9613146,0.03584756,0.0012802146,1.9741481e-05,8.133035e-05,8.278731e-05,0.0006751957,7.593891e-05,0.00012870213,0.00040914546,6.920177e-06,4.0553114e-05,3.7262707e-05
slide_1141__patch_0271077.png,0.9325955,0.06466723,0.0014760145,1.8317436e-05,7.6917444e-05,0.00013700605,0.00024366971,9.602732e-05,0.00017747868,0.00043527773,1.9141922e-05,3.461084e-05,2.2764309e-05
slide_1141__patch_0381740.png,0.8452605,0.050759844,0.0007740042,4.8554684e-05,0.00021056426,0.00033884207,0.00093397504,0.00024814365,0.00032511997,0.100908756,7.494851e-05,4.3854376e-05,7.283391e-05
slide_1141__patch_0401316.png,0.90645725,0.08818582,0.004333575,5.076764e-05,6.741211e-05,0.00010196334,0.0003019643,8.6417895e-05,0.00015149509,0.00017355736,1.3096217e-05,3.4869696e-05,4.1823652e-05
slide_1141__patch_0449701.png,0.9905496,0.008043336,0.0008820774,2.3649854e-05,3.3361757e-05,3.5432484e-05,0.00011836256,2.6185344e-05,0.0001676395,5.722182e-05,5.654111e-06,3.370541e-05,2.3815304e-05
slide_1141__patch_0587882.png,0.9695746,0.028822312,0.00057139335,1.02525855e-05,6.178161e-05,8.0478494e-05,0.00024952544,6.611311e-05,0.00016904276,0.00033360624,1.1061874e-05,2.9805911e-05,2.0043863e-05
slide_1141__patch_0701903.png,0.98813975,0.010692728,0.00033906568,1.0552426e-05,6.631443e-05,4.299356e-05,0.00036847376,4.4937657e-05,0.000121647274,0.00013268851,6.9052076e-06,1.7736282e-05,1.616107e-05
slide_1141__patch_0702627.png,0.993028,0.005728108,0.00025819824,2.7573864e-05,6.0508664e-05,4.2158626e-05,0.00030313942,3.881117e-05,0.00024586255,0.00022420888,7.3947695e-06,2.0362293e-05,1.567134e-05
slide_1141__patch_0776188.png,0.91294473,0.08407975,0.0017223398,4.717006e-05,8.285214e-05,0.0001555424,0.00038685143,7.830538e-05,0.00014728706,0.00026063557,8.774006e-06,3.041885e-05,5.5326174e-05
slide_1141__patch_1014852.png,0.96373916,0.03377055,0.0012846515,2.5011785e-05,7.2427574e-05,5.4139487e-05,0.0004687646,7.584064e-05,0.00021786486,0.00023454297,8.9765745e-06,1.8526054e-05,2.9606415e-05
slide_1170__patch_0104184.png,0.99770856,0.001889078,3.7202084e-05,9.564323e-06,2.1423402e-05,5.2619936e-05,5.6926165e-05,1.5715907e-05,3.371551e-05,0.000106376625,7.217705e-06,2.7387887e-05,3.426465e-05
slide_1170__patch_0237972.png,0.99875987,0.00090669014,2.5513065e-05,7.074372e-06,2.976145e-05,4.8616974e-05,6.5690685e-05,1.1745879e-05,3.172525e-05,3.3638345e-05,5.020435e-06,2.923704e-05,4.542595e-05
slide_1170__patch_0462234.png,0.9990841,0.0005640966,3.0608946e-05,1.1081185e-05,2.7633107e-05,2.417101e-05,3.428798e-05,1.7049999e-05,0.000115486,4.0177452e-05,6.895132e-06,1.45756285e-05,2.9750136e-05
slide_1170__patch_0537243.png,0.99899,0.00047009726,1.1982717e-05,6.6977764e-06,7.3108575e-05,4.4895292e-05,6.86582e-05,1.4681812e-05,7.223788e-05,8.794491e-05,4.232824e-06,6.8112655e-05,8.728448e-05
slide_1170__patch_0576854.png,0.99890745,0.00065488677,1.1352503e-05,7.3421797e-06,4.5720182e-05,4.8717222e-05,0.000103547594,1.4381625e-05,6.606796e-05,4.6804096e-05,4.205011e-06,4.2388383e-05,4.712532e-05
slide_1170__patch_0644784.png,0.99639773,0.0027635486,7.09236e-05,1.3417223e-05,6.700729e-05,1.618616e-05,0.00020518624,1.4576959e-05,5.3585485e-05,0.00032503734,1.1541556e-05,2.2628024e-05,3.863823e-05
slide_1170__patch_0735026.png,0.9980921,0.0014779916,3.304773e-05,7.0337846e-06,3.2957116e-05,7.14651e-05,9.791009e-05,1.0700588e-05,3.4596087e-05,4.227163e-05,4.477982e-06,4.3522192e-05,5.1873598e-05
slide_1170__patch_0783267.png,0.9994386,0.00027343084,2.1194675e-05,8.20807e-06,2.8825636e-05,1.2004023e-05,3.5147386e-05,9.918551e-06,7.424788e-05,2.5632211e-05,4.561922e-06,3.7080048e-05,3.1209765e-05
